fix_commit,fname,changed_lines,bug_commits
83c1a8d,deployments/rinkeby/PercentageFeeModel.json,"[[('-2', '1'), ('+2', '1')], [('-447', '1'), ('+447', '1')], [('-450', '7'), ('+450', '7')], [('-459', '4'), ('+459', '4')], [('-466', '1'), ('+466', '1')], [('-469', '2'), ('+469', '2')], [('-473', '2'), ('+473', '2')], [('-479', '1'), ('+479', '1')], [('-483', '4'), ('+483', '4')], [('-518', '1'), ('+518', '1')], [('-526', '1'), ('+526', '1')], [('-531', '1'), ('+531', '1')], [('-534', '1'), ('+534', '1')], [('-539', '1'), ('+539', '1')], [('-542', '1'), ('+542', '1')], [('-547', '1'), ('+547', '1')], [('-550', '1'), ('+550', '1')], [('-558', '1'), ('+558', '1')], [('-582', '1'), ('+582', '1')], [('-587', '1'), ('+587', '1')], [('-589', '1'), ('+589', '1')], [('-594', '1'), ('+594', '1')], [('-596', '1'), ('+596', '1')], [('-601', '1'), ('+601', '1')], [('-603', '1'), ('+603', '1')], [('-608', '1'), ('+608', '1')], [('-616', '1'), ('+616', '1')], [('-638', '1'), ('+638', '1')]]","{'b153daa7', '423e3501'}"
83c1a8d,deployments/rinkeby/Vesting02.json,"[[('-81', '0'), ('+82', '27')], [('-367', '0'), ('+395', '7')], [('-661', '3'), ('+695', '9')], [('-884', '0'), ('+925', '10')], [('-1031', '4'), ('+1081', '4')], [('-1622', '0'), ('+1673', '13')], [('-4309', '0'), ('+4373', '30')], [('-5093', '1'), ('+5186', '1032')], [('-5132', '1'), ('+6256', '1')], [('-5171', '1'), ('+6295', '1')], [('-5210', '1'), ('+6334', '1')], [('-5249', '1'), ('+6373', '1')]]","{'b153daa7', '07753f87'}"
83c1a8d,deployments/rinkeby/Vesting02_Implementation.json,"[[('-2', '1'), ('+2', '1')], [('-3', '0'), ('+4', '27')], [('-289', '0'), ('+317', '7')], [('-583', '3'), ('+617', '9')], [('-806', '0'), ('+847', '10')], [('-911', '1'), ('+961', '1')], [('-915', '3'), ('+965', '3')], [('-919', '2'), ('+969', '2')], [('-922', '2'), ('+972', '2')], [('-928', '4'), ('+978', '4')], [('-950', '3'), ('+999', '0')], [('-956', '3'), ('+1002', '0')], [('-980', '2'), ('+1024', '6')], [('-986', '0'), ('+1035', '12')], [('-988', '0'), ('+1049', '3')], [('-1000', '0'), ('+1064', '3')], [('-1114', '1'), ('+1180', '1')], [('-1122', '1'), ('+1188', '1')], [('-1124', '1'), ('+1190', '1')], [('-1127', '1'), ('+1193', '1')], [('-1130', '1'), ('+1196', '1')], [('-1134', '2'), ('+1200', '2')], [('-1138', '1'), ('+1204', '1')], [('-1142', '1'), ('+1208', '1')], [('-1146', '1'), ('+1212', '1')], [('-1150', '2'), ('+1216', '2')], [('-1154', '1'), ('+1220', '1')], [('-1158', '1'), ('+1224', '1')], [('-1162', '1'), ('+1228', '1')], [('-1166', '1'), ('+1232', '1')], [('-1170', '1'), ('+1236', '1')], [('-1174', '1'), ('+1240', '1')], [('-1178', '1'), ('+1244', '1')], [('-1182', '1'), ('+1248', '1')], [('-1192', '2'), ('+1258', '2')], [('-1226', '1'), ('+1292', '1')], [('-1285', '1'), ('+1351', '1')], [('-1290', '1'), ('+1356', '1')], [('-1298', '1'), ('+1364', '1')], [('-1306', '1'), ('+1372', '1')], [('-1314', '1'), ('+1380', '1')], [('-1322', '1'), ('+1388', '1')], [('-1330', '1'), ('+1396', '1')]]","{'b153daa7', '07753f87'}"
83c1a8d,deployments/rinkeby/xMPH.json,"[[('-81', '0'), ('+82', '27')], [('-803', '4'), ('+830', '4')], [('-913', '0'), ('+941', '13')], [('-1601', '1'), ('+1641', '834')], [('-1640', '1'), ('+2513', '1')]]","{'b153daa7', '5e3f8955'}"
83c1a8d,deployments/rinkeby/xMPH_Implementation.json,"[[('-2', '1'), ('+2', '1')], [('-3', '0'), ('+4', '27')], [('-683', '1'), ('+710', '1')], [('-687', '3'), ('+714', '3')], [('-691', '2'), ('+718', '2')], [('-694', '2'), ('+721', '2')], [('-700', '4'), ('+727', '4')], [('-797', '0'), ('+825', '12')], [('-915', '1'), ('+954', '1')], [('-923', '1'), ('+962', '1')], [('-931', '1'), ('+970', '1')], [('-939', '1'), ('+978', '1')], [('-947', '1'), ('+986', '1')], [('-955', '1'), ('+994', '1')]]",{'5e3f8955'}
27d22d7,deployments-exported/rinkeby.json,"[[('-2', '15843'), ('+2', '3')]]",{'f6c60994'}
5401b45,deployments/mainnet/Dumper.json,"[[('-440', '0'), ('+441', '7')], [('-599', '5'), ('+606', '2')], [('-605', '1'), ('+609', '645')]]",{'33639778'}
5401b45,deployments/mainnet/Dumper_Implementation.json,"[[('-2', '1'), ('+2', '1')], [('-362', '0'), ('+363', '7')], [('-458', '1'), ('+465', '1')], [('-461', '4'), ('+468', '4')], [('-466', '2'), ('+473', '2')], [('-469', '4'), ('+476', '3')], [('-475', '4'), ('+481', '4')], [('-564', '1'), ('+570', '1')], [('-572', '1'), ('+578', '1')], [('-616', '1'), ('+622', '1')], [('-621', '1'), ('+627', '1')]]",{'33639778'}
e93a159,deploy-configs/config.json,"[[('-1', '1'), ('+1', '1')]]",{'012ecd48'}
e93a159,deployments/mainnet/Vesting02.json,"[[('-1100', '9'), ('+1100', '1148')]]",{'33639778'}
e93a159,deployments/mainnet/Vesting02_Implementation.json,"[[('-2', '1'), ('+2', '1')], [('-961', '1'), ('+961', '1')], [('-965', '3'), ('+965', '3')], [('-969', '2'), ('+969', '2')], [('-972', '2'), ('+972', '2')], [('-977', '4'), ('+977', '4')], [('-1195', '1'), ('+1195', '1')], [('-1200', '1'), ('+1200', '1')], [('-1203', '1'), ('+1203', '1')], [('-1211', '1'), ('+1211', '1')], [('-1219', '1'), ('+1219', '1')], [('-1227', '1'), ('+1227', '1')], [('-1235', '1'), ('+1235', '1')], [('-1243', '1'), ('+1243', '1')], [('-1257', '2'), ('+1257', '2')], [('-1350', '1'), ('+1350', '1')], [('-1355', '1'), ('+1355', '1')], [('-1363', '1'), ('+1363', '1')], [('-1371', '1'), ('+1371', '1')], [('-1379', '1'), ('+1379', '1')], [('-1387', '1'), ('+1387', '1')], [('-1395', '1'), ('+1395', '1')]]",{'33639778'}
e469766,deploy-configs/networks/mainnet-fork.json,"[[('-7', '2'), ('+7', '2')]]",{'8ea00cb1'}
e469766,deploy-configs/networks/mainnet.json,"[[('-7', '1'), ('+7', '2')]]",{'84645b7c'}
e469766,deploy/MPHToken.js,"[[('-1', '13'), ('+0', '0')]]",{'f08d39c7'}
08791f0,deployments/mainnet/MPHMinterLegacy.json,"[[('-2', '1'), ('+2', '1')], [('-7', '1'), ('+7', '1')], [('-14', '0'), ('+15', '13')], [('-110', '1'), ('+123', '1')], [('-115', '1'), ('+128', '1')], [('-120', '1'), ('+133', '1')], [('-132', '1'), ('+145', '1')], [('-136', '1'), ('+149', '1')], [('-140', '3'), ('+153', '3')], [('-144', '2'), ('+157', '2')], [('-147', '2'), ('+160', '2')], [('-155', '4'), ('+168', '4')], [('-173', '1'), ('+186', '1')]]",{'33639778'}
a0fb594,contracts/ERC1155TokenFactory.sol,"[[('-1', '34'), ('+0', '0')]]",{'251caba0'}
84645b7,deploy-configs/networks/mainnet-fork.json,"[[('-6', '1'), ('+6', '1')]]",{'f08d39c7'}
